input;Ray at angle: 90;Ray at angle: 81;Ray at angle: 99;Ray at angle: 72;Ray at angle: 108;Ray at angle: 63;Ray at angle: 117;Ray at angle: 54;Ray at angle: 126;Ray at angle: 45;Ray at angle: 135;Ray at angle: 36;Ray at angle: 144;Ray at angle: 27;Ray at angle: 153;Ray at angle: 18;Ray at angle: 162;Ray at angle: 9;Ray at angle: 171;Ray at angle: 0;Ray at angle: 180
0,0355038;0,7054694;0,9823978;0,5133497;1;0,3883527;1;0,3093944;0,3519224;0,2572463;0,265815;0,223243;0,2218581;0,1996996;0,197352;0,1844391;0,1820342;0,1749303;0,173581;0,1695812;0,1707604;0,1678589
0,0139233;0,7034083;0,9799986;0,5119942;1;0,388008;1;0,3094296;0,3518117;0,2568528;0,2657072;0,223337;0,2218939;0,1997831;0,1972045;0,184405;0,1822146;0,1752255;0,1734349;0,1696707;0,1705411;0,1680614
0;0,7034083;0,9799986;0,5119942;1;0,388008;1;0,3094296;0,3518117;0,2568528;0,2657072;0,223337;0,2218939;0,1997831;0,1972045;0,184405;0,1822146;0,1752255;0,1734349;0,1696707;0,1705411;0,1680614
0;0,7035158;0,9805681;0,5118725;1;0,3885083;1;0,309257;0,3509294;0,256962;0,2652989;0,2237045;0,2219191;0,1999985;0,1969682;0,1845182;0,1820226;0,1750872;0,1732885;0,1697573;0,1703587;0,1682309
0;0,7035158;0,9805681;0,5118725;1;0,3885083;1;0,309257;0,3509294;0,256962;0,2652989;0,2237045;0,2219191;0,1999985;0,1969682;0,1845182;0,1820226;0,1750872;0,1732885;0,1697573;0,1703587;0,1682309
0;0,6997143;0,9766018;0,5093997;1;0,3876047;1;0,308048;0,3518613;0,256324;0,2658873;0,2230291;0,2225085;0,1997715;0,1971641;0,1842096;0,182241;0,1748016;0,1734149;0,1697019;0,1703903;0,168311
0;0,6997143;0,9766018;0,5093997;1;0,3876047;1;0,308048;0,3518613;0,256324;0,2658873;0,2230291;0,2225085;0,1997715;0,1971641;0,1842096;0,182241;0,1748016;0,1734149;0,1697019;0,1703903;0,168311
0;0,6982304;0,9748595;0,5085856;1;0,386421;1;0,3073961;0,3521911;0,2559657;0,2659494;0,2225069;0,2229503;0,1995411;0,1973339;0,1839878;0,1824431;0,1745864;0,1736917;0,1695918;0,1705535;0,1682211
0;0,6982304;0,9748595;0,5085856;1;0,386421;1;0,3073961;0,3521911;0,2559657;0,2659494;0,2225069;0,2229503;0,1995411;0,1973339;0,1839878;0,1824431;0,1745864;0,1736917;0,1695918;0,1705535;0,1682211
0;0,6935581;0,9690589;0,5048373;1;0,3839205;1;0,3055644;0,3556467;0,2549153;0,2669581;0,2217072;0,2239241;0,1989577;0,1978334;0,1835116;0,1830518;0,1740109;0,1741715;0,1693645;0,1707982;0,167949
0;0,6935581;0,9690589;0,5048373;1;0,3839205;1;0,3055644;0,3556467;0,2549153;0,2669581;0,2217072;0,2239241;0,1989577;0,1978334;0,1835116;0,1830518;0,1740109;0,1741715;0,1693645;0,1707982;0,167949
0;0,6913083;0,9666838;0,5030221;1;0,3823743;1;0,3044491;0,3579313;0,2542531;0,2681034;0,2207758;0,2246206;0,1985436;0,1981995;0,1831338;0,1832324;0,1735677;0,1746315;0,1688473;0,1710698;0,1676362
0;0,6913083;0,9666838;0,5030221;1;0,3823743;1;0,3044491;0,3579313;0,2542531;0,2681034;0,2207758;0,2246206;0,1985436;0,1981995;0,1831338;0,1832324;0,1735677;0,1746315;0,1688473;0,1710698;0,1676362
0,0406098;0,6861697;0,9599004;0,4990577;1;0,3795529;1;0,3024493;0,3622488;0,2529218;0,2703047;0,2196333;0,2259891;0,19784;0,1989109;0,1825626;0,1837617;0,1730018;0,1751906;0,1682798;0,1713649;0,1674509
0,083616;0,6833628;0,9573444;0,4970583;1;0,3778039;1;0,301219;0,3646185;0,2521255;0,2717976;0,2188286;0,2265823;0,1973854;0,1997727;0,1820883;0,1842324;0,1725129;0,1756824;0,1677363;0,1719146;0,1669784
0,1228785;0,6833628;0,9573444;0,4970583;1;0,3778039;1;0,301219;0,3646185;0,2521255;0,2717976;0,2188286;0,2265823;0,1973854;0,1997727;0,1820883;0,1842324;0,1725129;0,1756824;0,1677363;0,1719146;0,1669784
